timestamp,raw,filtered
1760709528.1754286,1.561,1.465
1760709528.1808765,1.347,1.453
1760709528.1862977,1.368,1.444
1760709528.1919377,1.611,1.461
1760709528.1973946,1.595,1.474
1760709528.2032528,1.342,1.461
1760709528.2086875,1.342,1.449
1760709528.2140846,1.57,1.461
1760709528.2198427,1.586,1.474
1760709528.2256105,1.33,1.459
1760709528.2310083,1.304,1.444
1760709528.2369251,1.611,1.46
1760709528.242441,1.591,1.474
1760709528.2483056,1.33,1.459
1760709528.2539737,1.271,1.44
1760709528.259411,1.534,1.45
1760709528.2652812,1.613,1.466
1760709528.270696,1.368,1.456
1760709528.276028,1.354,1.446
1760709528.2813764,1.566,1.458
1760709528.2868876,1.582,1.47
1760709528.292234,1.355,1.459
1760709528.2975318,1.355,1.448
1760709528.30336,1.571,1.461
1760709528.3092387,1.603,1.475
1760709528.314657,1.355,1.463
1760709528.3200853,1.34,1.451
1760709528.3258824,1.628,1.468
1760709528.3314166,1.483,1.47
1760709528.3371172,1.327,1.456
1760709528.3425283,1.29,1.439
1760709528.3479571,1.586,1.454
1760709528.3533895,1.575,1.466
1760709528.3587234,1.359,1.455
1760709528.3641152,1.343,1.444
1760709528.3694768,1.54,1.454
1760709528.3748877,1.543,1.463
1760709528.3807645,1.33,1.449
1760709528.3862402,1.332,1.438
1760709528.3920734,1.575,1.451
1760709528.3975298,1.586,1.465
1760709528.4033632,1.343,1.453
1760709528.4088793,1.347,1.442
1760709528.4143114,1.562,1.454
1760709528.4197428,1.534,1.462
1760709528.4255717,1.341,1.45
1760709528.4314804,1.359,1.441
1760709528.4371374,1.553,1.452
1760709528.4429674,1.467,1.453
1760709528.4488082,1.343,1.442
1760709528.454259,1.363,1.434
1760709528.460117,1.593,1.45
1760709528.4656417,1.545,1.46
1760709528.4710832,1.302,1.444
1760709528.476922,1.343,1.434
1760709528.4823308,1.565,1.447
1760709528.488055,1.551,1.457
1760709528.4938872,1.311,1.443
1760709528.4993658,1.329,1.431
1760709528.5048115,1.577,1.446
1760709528.5103064,1.568,1.458
1760709528.5157273,1.335,1.446
1760709528.521569,1.337,1.435
1760709528.5271382,1.572,1.449
1760709528.5325832,1.505,1.454
1760709528.5384808,1.354,1.444
1760709528.544311,1.355,1.435
1760709528.5497403,1.599,1.452
1760709528.5553293,1.575,1.464
1760709528.5607882,1.314,1.449
1760709528.5662212,1.335,1.438
1760709528.5720618,1.559,1.45
1760709528.5775294,1.56,1.461
1760709528.5833614,1.284,1.443
1760709528.5892572,1.322,1.431
1760709528.5946796,1.584,1.446
1760709528.600115,1.547,1.456
1760709528.605547,1.292,1.44
1760709528.6109989,1.35,1.431
1760709528.6168242,1.576,1.445
1760709528.6222484,1.553,1.456
1760709528.628165,1.317,1.442
1760709528.6339648,1.347,1.433
1760709528.6396828,1.572,1.447
1760709528.6451433,1.549,1.457
1760709528.650984,1.298,1.441
1760709528.6568213,1.306,1.428
1760709528.6626482,1.575,1.442
1760709528.668133,1.56,1.454
1760709528.6735737,1.28,1.437
1760709528.679411,1.339,1.427
1760709528.6848636,1.584,1.443
1760709528.6903,1.56,1.454
1760709528.6957843,1.35,1.444
1760709528.7016215,1.392,1.439
1760709528.7071636,1.576,1.452
1760709528.7126837,1.534,1.461
1760709528.7181215,1.302,1.445
1760709528.723553,1.35,1.435
1760709528.7294173,1.571,1.449
1760709528.7352557,1.513,1.455
1760709528.7410865,1.319,1.442
1760709528.7469227,1.364,1.434
1760709528.7527518,1.571,1.448
1760709528.7582371,1.522,1.455
1760709528.764059,1.311,1.441
1760709528.7695425,1.392,1.436
1760709528.7753682,1.547,1.447
1760709528.781224,1.526,1.455
1760709528.7867007,1.328,1.442
1760709528.7921598,1.343,1.432
1760709528.7975643,1.574,1.446
1760709528.8033886,1.542,1.456
1760709528.8092477,1.297,1.44
1760709528.8146832,1.303,1.426
1760709528.8200696,1.606,1.444
1760709528.825905,1.551,1.455
1760709528.8313947,1.261,1.436
1760709528.8371272,1.375,1.43
1760709528.8429844,1.603,1.447
1760709528.8488135,1.563,1.458
1760709528.854248,1.31,1.444
1760709528.8596907,1.364,1.436
1760709528.8655276,1.584,1.45
1760709528.8713548,1.547,1.46
1760709528.8771276,1.316,1.446
1760709528.882958,1.346,1.436
1760709528.8884296,1.592,1.451
1760709528.8939857,1.559,1.462
1760709528.8993156,1.304,1.446
1760709528.904804,1.367,1.438
1760709528.9103525,1.596,1.454
1760709528.9156835,1.56,1.465
1760709528.9210198,1.31,1.449
1760709528.9263487,1.355,1.44
1760709528.9317043,1.521,1.448
1760709528.9370334,1.562,1.459
1760709528.9423594,1.305,1.444
1760709528.94769,1.406,1.44
1760709528.953019,1.548,1.451
1760709528.9583676,1.534,1.459
1760709528.9637046,1.287,1.442
1760709528.9688985,1.35,1.433
1760709528.974136,1.572,1.447
1760709528.9794629,1.526,1.455
1760709528.9850314,1.313,1.441
1760709528.990413,1.354,1.432
1760709528.9958894,1.579,1.447
1760709529.0014653,1.479,1.45
1760709529.0068135,1.32,1.437
1760709529.0121434,1.374,1.43
1760709529.0175354,1.598,1.447
1760709529.0232997,1.546,1.457
1760709529.0291545,1.316,1.443
1760709529.0345342,1.358,1.434
1760709529.040342,1.609,1.452
1760709529.0457513,1.546,1.461
1760709529.051505,1.237,1.439
1760709529.0570452,1.397,1.435
1760709529.062938,1.594,1.451
1760709529.0686913,1.581,1.464
1760709529.074116,1.321,1.449
1760709529.0803957,1.355,1.44
1760709529.085977,1.613,1.457
1760709529.0914252,1.573,1.469
1760709529.0968106,1.336,1.456
1760709529.1024983,1.356,1.446
1760709529.1080904,1.599,1.461
1760709529.113943,1.525,1.467
1760709529.1193368,1.302,1.451
1760709529.1249235,1.377,1.444
1760709529.1303751,1.516,1.451
1760709529.1358151,1.565,1.462
1760709529.141663,1.316,1.448
1760709529.147118,1.404,1.443
1760709529.153019,1.638,1.463
1760709529.158849,1.565,1.473
1760709529.1646857,1.313,1.457
1760709529.170193,1.35,1.446
1760709529.1760283,1.589,1.46
1760709529.181472,1.53,1.467
1760709529.1871688,1.311,1.452
1760709529.1929712,1.352,1.442
1760709529.198805,1.53,1.451
1760709529.20434,1.56,1.462
1760709529.2097685,1.323,1.448
1760709529.2155318,1.332,1.436
1760709529.2209852,1.629,1.455
1760709529.2268274,1.543,1.464
1760709529.2322664,1.284,1.446
1760709529.2376878,1.354,1.437
1760709529.2435455,1.594,1.453
1760709529.2490115,1.536,1.461
1760709529.2544558,1.299,1.445
1760709529.259904,1.368,1.437
1760709529.2653685,1.613,1.455
1760709529.2706888,1.547,1.464
1760709529.2760172,1.305,1.448
1760709529.281427,1.369,1.44
1760709529.2868423,1.585,1.455
1760709529.292475,1.538,1.463
1760709529.2979238,1.294,1.446
1760709529.303749,1.302,1.432
1760709529.3092716,1.565,1.445
1760709529.3147526,1.445,1.445
1760709529.32007,1.289,1.429
1760709529.32592,1.38,1.424
1760709529.3313394,1.6,1.442
1760709529.3367543,1.526,1.45
1760709529.342161,1.341,1.439
1760709529.3480136,1.37,1.433
1760709529.3538995,1.59,1.448
1760709529.3593009,1.522,1.456
1760709529.3647845,1.289,1.439
1760709529.370191,1.363,1.431
1760709529.3759642,1.598,1.448
1760709529.3814192,1.551,1.458
1760709529.3871753,1.3,1.443
1760709529.392993,1.356,1.434
1760709529.3988242,1.609,1.451
1760709529.4042406,1.526,1.459
1760709529.409593,1.279,1.441
1760709529.4149234,1.347,1.431
1760709529.4202533,1.587,1.447
1760709529.4259717,1.526,1.455
1760709529.4313817,1.301,1.44
1760709529.4367938,1.322,1.428
1760709529.442203,1.609,1.446
1760709529.4480314,1.555,1.457
1760709529.4538982,1.319,1.443
1760709529.4596498,1.347,1.433
1760709529.4655252,1.59,1.449
1760709529.4713552,1.543,1.459
1760709529.4771025,1.269,1.44
1760709529.482528,1.383,1.434
1760709529.488366,1.61,1.452
1760709529.4939685,1.56,1.462
1760709529.4995518,1.282,1.444
1760709529.50533,1.385,1.438
1760709529.5108309,1.569,1.452
1760709529.516241,1.536,1.46
1760709529.521658,1.253,1.439
1760709529.52711,1.376,1.433
1760709529.532526,1.625,1.452
1760709529.5384436,1.553,1.462
1760709529.5442722,1.26,1.442
1760709529.5496917,1.376,1.435
1760709529.555318,1.621,1.454
1760709529.5609024,1.509,1.459
1760709529.5663233,1.328,1.446
1760709529.5717685,1.381,1.44
1760709529.5772617,1.543,1.45
1760709529.5830958,1.52,1.457
1760709529.5888934,1.226,1.434
1760709529.5943053,1.388,1.429
1760709529.5997367,1.628,1.449
1760709529.6051743,1.55,1.459
1760709529.6106153,1.285,1.442
1760709529.6160715,1.38,1.436
1760709529.621787,1.584,1.45
1760709529.627238,1.513,1.457
1760709529.6330674,1.292,1.44
1760709529.638901,1.377,1.434
1760709529.6447494,1.592,1.45
1760709529.6505802,1.524,1.457
1760709529.656412,1.297,1.441
1760709529.6618605,1.397,1.437
1760709529.6672878,1.617,1.455
1760709529.6731176,1.509,1.46
1760709529.6788356,1.268,1.441
1760709529.684579,1.349,1.432
1760709529.6900616,1.593,1.448
